subject	activity	actid	tbodyaccmeanxmean	tbodyaccmeanymean	tbodyaccmeanzmean	tgravityaccmeanxmean	tgravityaccmeanymean	tgravityaccmeanzmean	tbodyaccjerkmeanxmean	tbodyaccjerkmeanymean	tbodyaccjerkmeanzmean	tbodygyromeanxmean	tbodygyromeanymean	tbodygyromeanzmean	tbodygyrojerkmeanxmean	tbodygyrojerkmeanymean	tbodygyrojerkmeanzmean	tbodyaccmagmeanmean	tgravityaccmagmeanmean	tbodyaccjerkmagmeanmean	tbodygyromagmeanmean	tbodygyrojerkmagmeanmean	fbodyaccmeanxmean	fbodyaccmeanymean	fbodyaccmeanzmean	fbodyaccmeanfreqxmean	fbodyaccmeanfreqymean	fbodyaccmeanfreqzmean	fbodyaccjerkmeanxmean	fbodyaccjerkmeanymean	fbodyaccjerkmeanzmean	fbodyaccjerkmeanfreqxmean	fbodyaccjerkmeanfreqymean	fbodyaccjerkmeanfreqzmean	fbodygyromeanxmean	fbodygyromeanymean	fbodygyromeanzmean	fbodygyromeanfreqxmean	fbodygyromeanfreqymean	fbodygyromeanfreqzmean	fbodyaccmagmeanmean	fbodyaccmagmeanfreqmean	fbodybodyaccjerkmagmeanmean	fbodybodyaccjerkmagmeanfreqmean	fbodybodygyromagmeanmean	fbodybodygyromagmeanfreqmean	fbodybodygyrojerkmagmeanmean	fbodybodygyrojerkmagmeanfreqmean	angletbodyaccmeangravitymean	angletbodyaccjerkmeangravitymeanmean	angletbodygyromeangravitymeanmean	angletbodygyrojerkmeangravitymeanmean	anglexgravitymeanmean	angleygravitymeanmean	anglezgravitymeanmean	tbodyaccstdxmean	tbodyaccstdymean	tbodyaccstdzmean	tgravityaccstdxmean	tgravityaccstdymean	tgravityaccstdzmean	tbodyaccjerkstdxmean	tbodyaccjerkstdymean	tbodyaccjerkstdzmean	tbodygyrostdxmean	tbodygyrostdymean	tbodygyrostdzmean	tbodygyrojerkstdxmean	tbodygyrojerkstdymean	tbodygyrojerkstdzmean	tbodyaccmagstdmean	tgravityaccmagstdmean	tbodyaccjerkmagstdmean	tbodygyromagstdmean	tbodygyrojerkmagstdmean	fbodyaccstdxmean	fbodyaccstdymean	fbodyaccstdzmean	fbodyaccjerkstdxmean	fbodyaccjerkstdymean	fbodyaccjerkstdzmean	fbodygyrostdxmean	fbodygyrostdymean	fbodygyrostdzmean	fbodyaccmagstdmean	fbodybodyaccjerkmagstdmean	fbodybodygyromagstdmean	fbodybodygyrojerkmagstdmean
25	WALKING_DOWNSTAIRS	3	NA	NA	0.291329666206897	0.0429460319210526	-1.65066052631584e-05	0.0997826648925926	-0.681483683859649	-0.925630766206897	-0.912820919827586	-0.489828260892857	-0.569828895	-0.443782511276596	-0.0611021724324324	0.154452021041111	0.029634057875	-0.003754196	-0.0967449036363636	-0.604938387377358	-0.598702288235294	0.0217086034848485	0.00854879984375	0.0331393738087805	0.02110050188125	-0.29769015048	-0.270515992037736	-0.30293795672	-0.330509144106383	-0.285085829342857	-0.248152661612766	-0.52374482952381	-0.312942242156863	-0.439686931078947	-0.907507891896552	-0.894047014310345	-0.896932882931034	-0.684347279122807	-0.695842594912281	-0.679272549963636	-0.89181607637931	-0.914760150862069	-0.858980062758621	-0.539499501508772	-0.533265289810345	-0.5558042441875	-0.419470585434783	-0.380856220912245	-0.281535426686275	-0.451565072997872	-0.446339973	-0.480282335309091	-0.561056655632653	-0.551148602111111	-0.59203274635	-0.0284095938769388	-0.0881161380764912	-0.22386429662069	0.143467884910526	0.00789937408888889	-0.145829904978723	-0.881131277413793	-0.744499068894737	-0.779851408719298	-0.244026317297297	-0.00541702692307692	0.361379511304348	-0.106453906133333	-0.0887451051102564	0.00116051758909091	-0.0248515306304348	-0.00246460264318182	-0.456817416	-0.561739941698113	0.0699993829432432	0.0952786263368421	0.0126272765670732	-0.0842664290487805	-0.285501815314634	-0.167527069389796	-0.196654933162791	-0.900517327241379	-0.925821802068965	-0.898116490689655	-0.891147561034483	-0.826193607719298	-0.58278205877193	-0.358060967708333
25	SITTING	4	NA	NA	0.278541482461538	0.124470145873226	0.124126477489796	-0.0514703400961111	-0.260421174346939	-0.52983897	-0.794899830476191	-0.972020899790323	-0.88848903	-0.8559431505	0.0772665319995	0.121944038902632	0.0894737029681818	0.00244293291666667	0.0445237949555556	-0.913785726822581	-0.596920777068966	0.0332557762567568	0.0781841560925	-0.0376762925116279	-0.113371581358974	-0.794015155174576	-0.786197022894737	-0.725362135724138	-0.383797658603774	-0.457206037408772	-0.504014539509091	-0.739299554	-0.678387442491803	-0.674033287387273	-0.998567459692308	-0.997787635384615	-0.996614711692308	-0.877719676393443	-0.784687835806452	-0.764459924596491	-0.999432110769231	-0.988971036923077	-0.983037398461538	-0.984034915692308	-0.936295337076923	-0.665817625931034	-0.398046773964035	-0.760745363161667	-0.896426665169231	-0.961443573076923	-0.9998755409375	-0.983293822907692	-0.988843419846154	-0.999903385846154	-0.999842611076923	-0.0173502674225806	-0.102917495015385	-0.951907948107692	0.140521354125	0.132889879268889	0.0087678667	-0.8378421940625	-0.8891228260625	-0.854742890885246	-0.8126261625	-0.63576146254902	-0.39825288	0.0173048406304348	0.0481314946511628	0.0496215063125	0.0229338402428571	-0.0192064739139535	-0.871109288137931	-0.708272780793651	0.129068914102564	-0.1654202651	-0.354895820255523	-0.333712329655769	-0.581493288666667	-0.570450486631148	-0.80158191390625	-0.994870840461539	-0.994599843384615	-0.994008854	-0.999234189076923	-0.981194245692308	-0.921804306	-0.398946049276596
25	STANDING	5	NA	NA	0.278013701621622	0.201397988509677	0.159250495306349	-0.0953700980131579	-0.92248018054054	-0.973462385405405	-0.978130349054054	-0.984814770724638	-0.82961565859375	-0.625719508545455	0.0900244765510204	0.0384801889777778	0.0597287486339623	0.0191138113956522	0.0601378118755102	-0.915060935942029	-0.942397514929577	0.0735696135294118	-0.231016476803846	-0.331478235181818	-0.441483334763636	-0.510921341737037	-0.4051223494	-0.442514207574576	-0.724740445776119	-0.763667347633803	-0.849670624305556	-0.452272050039344	-0.520378484851852	-0.385064206923077	-0.994129808918919	-0.993035517162162	-0.989826681891892	-0.56635090604918	-0.45894311184375	-0.437117070236364	-0.994753127027027	-0.982928464459459	-0.983510565675676	-0.913791464324324	-0.846365851756757	-0.480548340955882	-0.547953330659091	-0.93819268590411	-0.969934365608108	-0.971868585945946	-0.997788724027778	-0.966635952189189	-0.988116479324324	-0.995680213783784	-0.982445132162162	-0.0169005993017808	-0.108610620547945	-0.966122667662162	0.150879909719048	0.0963958294181818	-0.00537245986530612	-0.902855601342466	-0.810197899041096	-0.65680414796875	-0.135141196136364	0.417777775238095	0.670276913421053	-0.011282671688	0.0072665989927451	-0.0503941437206897	0.0642867265702128	-0.124921279064912	-0.806726448131148	-0.796282897162162	0.0587700556829787	-0.487725729842424	-0.64704744953125	-0.683665623959722	-0.91619398971831	-0.934647153013889	-0.911512693150685	-0.98534323	-0.988904327702703	-0.98768217972973	-0.992024389189189	-0.983111732162162	-0.771287527972973	-0.63496104529
25	LAYING	6	NA	-0.254557542355556	0.240443127513889	0.100607625973913	0.0172056673423404	0.0547570891666667	-0.587452240276923	-0.674765610641791	-0.603881169737705	-0.902711763880597	-0.790575765846154	-0.697186186779661	-0.0240106864264151	-0.0741877857566038	-0.0544786015607843	-0.0068466768996	-0.117141497088679	-0.66194508615625	-0.769407378225806	-0.0338421419209302	-0.149385126707273	-0.245579776115517	-0.314561380490909	-0.333753033131148	-0.391992717109357	-0.353277507055556	-0.608608997107692	-0.613969370595522	-0.717617251308823	-0.476890065389831	-0.404508032953125	-0.554962547327586	-0.955095729589041	-0.960634745890411	-0.954347491902778	-0.765739394076712	-0.732093490914286	-0.679426005833333	-0.989228901369863	-0.957764870410959	-0.950543445616438	-0.888966151438356	-0.791708512380282	-0.509324823186364	-0.443341494305152	-0.773182858905714	-0.944322264411765	-0.890951515591549	-0.908800999231884	-0.89995871919	-0.907960559357143	-0.907501613385714	-0.91599830680597	-0.0939038685804878	0.0563743502835821	-0.653251397681159	0.064393252504	-0.015629311962963	-0.0451173803377359	-0.48787909995	-0.455140574	-0.430291523867925	-0.394304512857143	-0.0108968004166667	0.19709992452381	-0.0943799863235294	-0.192312725896552	-0.329032932082759	-0.0705132462634615	-0.0779606375303571	-0.638748388965517	-0.614686176712857	0.00209406298396	-0.332412197857143	-0.44884932605	-0.443246403403226	-0.779562002102941	-0.724612213918143	-0.793225088	-0.936797530821918	-0.946244448767123	-0.955265815694444	-0.989001346027397	-0.957119933150685	-0.767239849166667	-0.517935587248276
26	WALKING	1	NA	NA	0.279264443728814	-0.0198430605068965	0.12543968663	0.0665200406580645	-0.730349780508475	-0.968758845517241	-0.944414505344828	-0.445107654310345	-0.480038287818182	-0.466341402627451	0.121305475411765	0.0405468284108108	-0.0218104804113636	0.0913078081138889	0.0224084511965351	-0.448714049789474	-0.25409335122449	0.238102977275	0.0532728833043478	-0.0460257940805556	0.084275796969697	-0.353833808731481	-0.353452286818182	-0.318959568555556	-0.497776129846296	-0.481183913333333	-0.306568499787234	-0.472382373896552	-0.545148110962264	-0.395667408160714	-0.804062513728814	-0.796380571864407	-0.81554707220339	-0.546493490677966	-0.64079665859322	-0.573227466644068	-0.815178428644068	-0.85318667338983	-0.8409263	-0.553019034576271	-0.533631058305085	-0.718199080185185	-0.353920030555556	-0.139178138104348	-0.277262514063265	-0.2728940246	-0.341843157212245	-0.282708947709091	-0.47639881975	-0.4843875625	-0.520463495946429	-0.0238021432695652	-0.0857677356542373	-0.285527252067797	0.0810093915714286	-0.0350915709654902	-0.162574992928947	-0.938259192372881	-0.980241953389831	-0.793416280689655	-0.268896120838421	-0.0205240834864865	0.0659170791612903	-0.0397589601333333	-0.0736977360833333	-0.0953714856673469	0.0617488903210526	0.0116089838386364	-0.44663721857069	-0.411582853018868	0.138590739577632	0.00904551326829268	-0.02691080298	-0.0567828671276596	-0.262013559361702	-0.223891690641026	0.0246110859545455	-0.825359119491525	-0.83496633559322	-0.846832169830508	-0.812324352881356	-0.79832654220339	-0.544642912033898	-0.474955383414634
26	WALKING_UPSTAIRS	2	NA	NA	0.272691394545455	-0.116201066330244	-0.0598618774482759	0.162947475060606	-0.925529949814815	-0.908140462545455	-0.844309205272727	-0.532913248679245	-0.523692052608696	-0.426061060497561	-0.148356292988571	-0.0487942604076923	-0.0835726044235294	0.0441757279566667	0.04467960625	-0.560125997365385	-0.569765636862745	0.199045487765517	0.0889866426666667	-0.0190510470195122	-0.0311624310967742	-0.1986752546	-0.30293132666	-0.223104587428571	-0.496937636046512	-0.335351595365854	-0.2768023274	-0.600329480188679	-0.507448165846154	-0.508778038	-0.854238316909091	-0.830375520727273	-0.889424919272727	-0.640257250909091	-0.653684768	-0.689671006	-0.881977584545454	-0.926259155636364	-0.957464170727273	-0.589042716181818	-0.541806041454545	-0.712176811176471	-0.427288368095238	-0.158356139659091	-0.419447416102041	-0.377841611032692	-0.47339250233125	-0.411663846834884	-0.39225480954186	-0.298749863818182	-0.392803620278846	-0.0333448261755102	-0.106706848419818	-0.158117721654545	0.0691452415947368	0.0210713896896552	0.02009957757	-0.879401037272727	-0.83553186462963	-0.758845450431373	-0.241446255984211	-0.0395507137666667	0.177636373176471	0.0230362549210526	-0.0338490499875	-0.02087795065	-0.0131167382	-0.0583524945897436	-0.533194875102041	-0.650210470434783	0.145479874777419	0.0897560129666667	0.0585243166	0.0517359553512195	-0.268426858377778	-0.352924200047619	-0.205632563421622	-0.876136979636364	-0.905434768181818	-0.878506239454545	-0.867950928909091	-0.909638643818182	-0.603203730909091	-0.347418192619048
26	WALKING_DOWNSTAIRS	3	NA	NA	0.2792845828	-0.0648741744636364	0.117008633045455	0.134740590947368	0.368407466714286	0.0303440485	-0.269770792969697	-0.0806883064347826	-0.169437615429268	-0.141226327527907	0.0855009081666667	0.117456631209375	0.101600517137931	-0.297099209969697	0.093334085	-0.160508218117895	-0.177787946972973	-0.140281336472222	0.0419911952958333	0.161185188273453	-0.0583906803333333	0.02540671484375	0.00650100313722222	-0.0616619465058824	-0.244421307265366	-0.162633188640476	-0.178401475833333	-0.166681985725	-0.138901613121212	-0.0501392219444444	-0.674446867021277	-0.645272653925	-0.695615093695652	-0.728519246326531	-0.703310710542	-0.700237566	-0.517142939574468	-0.71223802696	-0.731284902	-0.7331729134	-0.749727109	-0.64885506694	-0.63641916877551	-0.543530193645833	-0.535640065152174	-0.466668018404255	-0.556462307543478	-0.439779562863636	-0.456392624522727	-0.389661183095238	-0.373655264069767	-0.0229994203612564	-0.084253913966	-0.0819887100769231	0.01595898364	0.0510738812852941	0.0623658419666667	-0.203660789088235	-0.300598480375	-0.8542133475	-0.205533942465217	-0.228979134472116	-0.198567674414286	0.132555048703125	0.0693004605666667	0.127069389066667	-0.07510834234375	0.0432897778567568	-0.15766507362	-0.12091275827027	-0.0521360619142857	0.0884962114576923	0.103977228078947	-0.00735734284615385	-0.083013505625	-0.20281298905	-0.178959754744186	-0.626150152614286	-0.67171939855102	-0.67671236636	-0.618636758583333	-0.743329191	-0.74519582406	-0.5741604005
26	SITTING	4	NA	-0.182468795666667	0.2758720232	0.158976993384615	0.0194167471704918	0.0111656311294118	-0.627886325097222	-0.780112649736842	-0.876447601315789	-0.916764190744737	-0.918072153728986	-0.7063015535	0.0151193565596154	0.0338612308653846	0.0128959220232075	-0.0113985618979592	-0.0106936142982456	-0.792279730810811	-0.889694597945205	0.09758007631	-0.143490889652632	-0.273352183090196	-0.259707635462687	-0.726800849068906	-0.594634226704545	-0.582549247380952	-0.608973164585714	-0.665796884558824	-0.666665537166667	-0.664361839058824	-0.538009572627729	-0.573273272327586	-0.99254698	-0.987695486282051	-0.993424710512821	-0.751590857	-0.6229961418	-0.610429507646154	-0.99818055	-0.986545413717949	-0.978024962435897	-0.944792873205128	-0.934616838157895	-0.544377195776471	-0.357318879323529	-0.726576508812162	-0.902731945866667	-0.918766888302632	-0.953246262666667	-0.941862617922078	-0.966107429230769	-0.999892297012987	-0.985088639230769	-0.0111326268941333	-0.101128657084211	-0.945031723026316	0.165426632896226	0.00216347277192983	-0.0446317421703922	-0.861741548155844	-0.808373531802632	-0.690793389452055	-0.318656498703704	0.0379549774468085	0.378233547777778	-0.0399411011267857	-0.0413046961722222	-0.109395635065574	0.014139393755102	-0.167278608907813	-0.850239751016129	-0.803928082948718	0.086537814775	-0.475739338232143	-0.402026925246154	-0.5368501165	-0.772046232710526	-0.867420383714286	-0.927580510243243	-0.990552936153846	-0.994931366923077	-0.993744440128205	-0.995666638333333	-0.974022242051282	-0.861763279280769	-0.438599812196429
26	STANDING	5	NA	NA	0.281127035405405	0.135361932559697	0.103243168576271	-0.0904914427934783	-0.95506148027027	-0.97960481527027	-0.98567827027027	-0.871138122142857	-0.856098337704918	-0.448026710208333	0.0455352900058823	-0.0280256268867925	0.0264938065319149	0.0684888463	-0.0799492316421053	-0.832478867575758	-0.884079722941892	0.093833146655102	-0.224545275058182	-0.390828282516129	-0.606730604259259	-0.497648385074627	-0.625595497862069	-0.548678241246774	-0.637463124513889	-0.788520776043478	-0.80912494484507	-0.575331138752542	-0.425252124324194	-0.470082410517857	-0.990895155	-0.990125566756757	-0.991635840405405	-0.538034742984615	-0.517379922461538	-0.527975996873016	-0.992230341081081	-0.982885047432432	-0.984681195675676	-0.880594406891892	-0.834002109315068	-0.582321828322836	-0.569414089687879	-0.900648171356164	-0.978970905386486	-0.999598416891892	-0.999618203513513	-0.999677084594595	-0.999592321081081	-0.999612529594595	-0.999494342027027	-0.0205800902323188	-0.104231456881081	-0.930905083227027	0.0883249731026316	0.124527507854545	-0.0523236557829412	-0.905184212277778	-0.64707129815493	-0.470372004490769	0.0187840984313725	0.348928974705882	0.618257087959184	0.00487235403275862	-0.100729241658929	-0.118468176693443	0.0381085003404255	-0.188680665056452	-0.694278677407407	-0.778578983191781	0.05146936562	-0.468765663243284	-0.618079783287879	-0.753572699421875	-0.841104036337838	-0.937753880273973	-0.957914921081081	-0.989557146621622	-0.988510378648649	-0.988789029189189	-0.987851460135135	-0.984968178108108	-0.777770295916667	-0.581687095096774
26	LAYING	6	NA	NA	0.271645864540789	0.122874762419231	0.10460018455814	0.163544108619048	-0.655236888108108	-0.864921174605263	-0.967122259733333	-0.989919814109589	-0.90614300625	-0.837296143461538	0.104513781108929	0.037209983844186	0.106238623541818	0.0504760575832143	-0.0281127243315789	-0.94942896557971	-0.928466397066667	0.187619511893617	-0.0466938352744681	-0.0924427018458333	-0.160769439369091	-0.741023851876119	-0.668117023331667	-0.557647517888889	-0.485342010983871	-0.531016337217188	-0.66100807288125	-0.662201307661539	-0.570746715716667	-0.459140076474576	-0.998841938552632	-0.997850586315789	-0.9970651575	-0.809023049041667	-0.743806975558824	-0.664493154328358	-0.998658568157895	-0.990464131052632	-0.984993250921053	-0.964850051447368	-0.959136623671053	-0.5958545616875	-0.38046005755	-0.679605395915714	-0.855489361760563	-0.866581481945205	-0.91402906276	-0.948512239578947	-0.997133011891892	-0.967398742171053	-0.9998841176	-0.0191895728026316	-0.105002540289474	-0.969445445263158	0.260619989763158	0.187955849310345	-0.0313148344642857	-0.955272726578947	-0.907849582465753	-0.776174933534247	-0.0207632042857143	0.380832358717949	0.83720665525	0.000589424309090909	0.0013580906	-0.00375705473333333	-0.026768083178	-0.0604513053469388	-0.765272577353846	-0.871425299078947	0.188930288388889	-0.256483386015789	-0.333170186972388	-0.56095043326875	-0.697392676243478	-0.791967764992857	-0.853425697914286	-0.996317134868421	-0.995199003421053	-0.994667650789474	-0.998137803947368	-0.984703573815789	-0.949403572266667	-0.391905867962
27	WALKING	1	NA	NA	0.276849485438596	-0.0211411661851852	0.127475307744737	0.0887477278692308	-0.830249042105263	-0.960596016491228	-0.926690804385965	-0.360000165553191	-0.349831319442308	-0.421438789237778	0.161149496391429	0.1932883555	0.218468089342857	0.070013788472093	-0.0325940477538462	-0.193778533817044	-0.066370645952381	0.0309107931388889	0.0392527574736842	0.0299379750184211	0.04326309415	-0.072559307725	-0.133210922791111	-0.188126020423913	-0.372890572830189	-0.485075056387755	-0.441933586346154	-0.554150249157895	-0.582471775508772	-0.556054035763636	-0.728290218947368	-0.717369939	-0.743877673859649	-0.367736120849057	-0.355902419444444	-0.387355837294643	-0.743281207368421	-0.740786741052632	-0.78831277877193	-0.69943688122807	-0.612714257894737	-0.660567955087719	-0.707810847894737	-0.164472654871795	-0.258442269428571	-0.179106825754545	-0.187513790073333	-0.263796587717391	-0.254183168591837	-0.339287446439583	-0.323041776454545	-0.0209342927322917	-0.0956403935125421	-0.307066075280702	0.146493715957143	-0.0455317001632653	-0.142713975409091	-0.860803574035088	-0.919114106607143	-0.845938237962963	-0.235788997948718	-0.147075784102564	0.0126551604666667	0.171319667344828	0.21396386269697	0.21697517437	0.017273142	0.0491723313333333	-0.317959163789444	-0.163727889428571	0.179345576222222	-0.0107111228377778	-0.084432011109375	0.0733470786631579	-0.503053159196078	-0.486076383159259	-0.523133037354167	-0.748713324736842	-0.742308526666667	-0.761327163157895	-0.748579184561403	-0.809153329473684	-0.568018896140351	-0.710252006071429
27	WALKING_UPSTAIRS	2	NA	NA	0.265770253921569	-0.103873783409091	0.129730904455556	0.0212668572733333	-0.893082969	-0.827887058823529	-0.772622399102041	-0.536042610238095	-0.385384899411765	0.00726003714285714	0.0507818125142857	-0.0242941502416667	-0.0186424444658065	-0.114593422764706	-0.0245003844870968	-0.630908590888889	-0.578417063777778	0.0920947761035714	-0.0284537810526316	-0.0548418319677419	-0.001101201375	-0.30391351	-0.25178726372093	-0.1982635831	-0.250258630487805	-0.259414297871795	-0.140093685388889	-0.432821194054054	-0.245730531	-0.300061947027027	-0.883094108431373	-0.856983019411765	-0.884029017058824	-0.670878744081633	-0.70081163125	-0.600841422586956	-0.875151275882353	-0.877242220588235	-0.84825384	-0.533602826816327	-0.5605908802	-0.555634038521739	-0.39144122097561	-0.263087312921053	-0.416544866811364	-0.4335188758	-0.336499238871795	-0.248169594228571	-0.21252010925641	-0.286116868780488	-0.502992060693333	-0.0243067860181818	-0.102940778509804	-0.271096391411765	0.0723786503666667	0.0151565476363636	-0.21908496527907	-0.80675182	-0.794358854978723	-0.670157214102564	0.191729465	0.351985324583333	0.294482002058824	0.0083547293027027	-0.0927942925416667	-0.173335441047619	-0.01255601196875	0.0572988740171429	-0.531518435833333	-0.61728177375	0.1095926027125	-0.09871177644	-0.143763165638889	-0.111967175326087	-0.050123685865	-0.147935940040541	-0.0939785824266667	-0.884866715490196	-0.871390181372549	-0.886206251764706	-0.883509461568627	-0.818339217647059	-0.568432608914	-0.362597843117647
27	WALKING_DOWNSTAIRS	3	NA	NA	0.2975441875	0.0114500128828571	0.0214165272758621	0.0164219292322581	-0.253969906225641	-0.653095585055556	-0.504658950222222	-0.1382567694275	-0.241088101326316	-0.242737690135135	0.0419816264090909	0.0698588133428571	-0.0942026595925926	-0.17980203221875	-0.0365295640708333	-0.229223348989474	-0.149241292777778	-0.00595421542424243	0.139721134875	0.137487732	0.0907782883535714	0.00182473968965517	0.0191861948032258	-0.0500579811827586	-0.173837657555556	-0.140297544057143	-0.132230867432353	-0.102574673971429	-0.162119078209677	-0.110493520697143	-0.569079714625	-0.536429465674419	-0.590808691190476	-0.738790344870455	-0.689340600229545	-0.719381556060465	-0.539087804418605	-0.665852021904762	-0.663272018571429	-0.708726160909091	-0.696363727340909	-0.697315351318182	-0.667997109285714	-0.505261406022727	-0.535541574146342	-0.507206249192841	-0.540613558375	-0.492448187	-0.574926128394737	-0.421077497413954	-0.462080100222222	-0.0223861371	-0.0861336665340909	-0.0913332785384615	0.0719784023259259	0.172801540592	0.104648568758621	-0.578201292195122	-0.761029164785714	-0.879871826046512	-0.20843246027	-0.130765532887179	-0.276176888029412	0.0499422999310345	0.0112827207741935	-0.044729088071875	-0.0930712637821429	0.0635569744233333	-0.290744262736842	-0.271766625	-0.0583587337653846	0.0294292613548387	0.0556491478318182	0.170590275758621	-0.175167465171429	-0.271142681875	-0.164893059156757	-0.56577847102381	-0.622304995292683	-0.645756392023256	-0.539911939285714	-0.663860649090909	-0.756216304255814	-0.581657028636364
27	SITTING	4	NA	NA	0.273941302571429	0.137013783939394	0.141790538938776	0.0233729109351351	-0.4074411984	-0.454529884242424	-0.836819081014493	-0.950239383285714	-0.988796215217391	-0.961000423857143	0.0447548858454545	0.023823449922449	0.0246640938220513	0.0349793242795918	-0.0747715857204082	-0.947516400125	-0.677280708181818	0.08800321437	-0.070482360625	-0.107451929553488	-0.121317450388439	-0.718104024393651	-0.719892597580702	-0.565487267201587	-0.627718713698361	-0.617318702803279	-0.650282561898437	-0.667391332190625	-0.67930447262069	-0.579600953964068	-0.994398208714286	-0.994990878	-0.995056289571429	-0.756519554338235	-0.773780565233333	-0.625083405879365	-0.996938153857143	-0.988587946857143	-0.987784314142857	-0.959157263857143	-0.923775227246377	-0.480295544369355	-0.449603559425862	-0.789342633161765	-0.941928523909091	-0.901280619869565	-0.949619557086957	-0.966055048714286	-0.999804829264706	-0.963217373	-0.98713163173913	-0.0173314820441176	-0.104689788971429	-0.978270345046377	0.187331763488095	0.0965345094615385	0.0548502605921818	-0.874573719	-0.926756341714286	-0.887437198217391	-0.989549672096774	-0.687312741730769	-0.263544142653061	0.0709489574509804	-0.0420468787206383	-0.0439397229916667	0.0221876948372093	-0.0959366473872549	-0.805223117044118	-0.829049734808823	0.107808610761905	-0.298920421246	-0.369147659847458	-0.544802486494231	-0.747051158623188	-0.874541506847692	-0.857112436462687	-0.994067828857143	-0.993210708714286	-0.990930029571429	-0.995448964857143	-0.987391003	-0.90394533784058	-0.457625026034483
27	STANDING	5	NA	NA	0.279566921625	0.0872306411675278	0.107968868101613	-0.0500359118355556	-0.9707771175	-0.914260315175	-0.896685261701493	-0.643930773015873	-0.352091637358491	-0.0205003634545455	0.0739404635618182	0.00706968568448276	-0.0188788169854839	0.00434193610980392	-0.00587932254029851	-0.755974553432836	-0.763906214066667	0.06840597175	-0.216427216491803	-0.374023383144928	-0.587302382065625	-0.452054978753846	-0.453333531371186	-0.383549286861538	-0.771617568341892	-0.832149535032468	-0.879755717860759	-0.35309593382459	-0.37913852425	-0.276725229870968	-0.99184234625	-0.99316935075	-0.989085090625	-0.560466591015152	-0.3947539368125	-0.324541826233846	-0.99331898775	-0.983674485	-0.983565536375	-0.929054474625	-0.839488093544304	-0.386234773360606	-0.510459258062121	-0.976399558443038	-0.999724792375	-0.999598589	-0.999596986375	-0.99971519675	-0.99975133825	-0.999651604875	-0.99983675925	-0.0182641034519481	-0.10589998511	-0.982931352692308	0.11180152367907	0.137390286544898	0.0412545087116667	-0.673334449931507	-0.558889159014925	-0.400438929415094	0.0829933084782609	0.3011682225	0.0978239607843137	-0.0163321806428571	-0.0699151492952727	-0.228847793768333	0.0848024892465116	-0.22156475841791	-0.546225436724138	-0.743928907155844	0.085152379104375	-0.602956661567568	-0.708188026946667	-0.806409257293333	-0.947461284487179	-0.9344447233125	-0.95389792025	-0.988103559625	-0.988167429875	-0.986532049875	-0.995181101625	-0.98522261525	-0.849355143526316	-0.531439737670137
27	LAYING	6	NA	NA	0.274102492432432	0.113614191234783	0.1051250412825	0.169580277712195	-0.46198038031746	-0.759626434428571	-0.887159308297297	-0.961517687887324	-0.898628100461539	-0.699204894918033	0.0501609135078431	0.0181639699439024	0.0288664633188679	0.00918869799285714	-0.0297630244642857	-0.905088815882353	-0.810122889855072	0.0970234849777778	-0.0667913536396226	-0.14921694580625	-0.226990371085714	-0.727221576106061	-0.691061729321429	-0.545163767953125	-0.599810332348276	-0.532298410530303	-0.702668635685294	-0.530157159547761	-0.618484262115385	-0.327214727460317	-0.996484105540541	-0.99599418	-0.995042175945946	-0.712649893456716	-0.68647681358209	-0.664960747566667	-0.99757031527027	-0.990447095540541	-0.987131257162162	-0.96399957527027	-0.903307849191781	-0.49162923366129	-0.264395692624138	-0.813357210012676	-0.935331054321918	-0.966076598810811	-0.978448390121622	-0.989305130135135	-0.999838748243243	-0.999830079459459	-0.999839286621622	-0.0179867611216216	-0.107699732837838	-0.978455153108108	0.231544433111111	0.23443924691	0.0489008404074074	-0.914656667716216	-0.922621492148649	-0.859053430428571	-0.405032886590909	0.21928042122449	0.382901392222222	-0.0296902142631579	-0.0695982025301695	-0.0689578149259259	0.0602231677442308	-0.18884821564	-0.794748457333333	-0.757753108194444	0.0772138708902439	-0.386949152083333	-0.4900311303625	-0.485186570710769	-0.773530363044776	-0.794855355714286	-0.832801327689189	-0.993077610405405	-0.992189219324324	-0.992150647297297	-0.997727569189189	-0.984237417297297	-0.895403041458333	-0.322068161943396
